Fr,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31, ch0 , ch1 , ch2 , ch3 , ch4 , ch5 , ch6 , ch7 , ch8 , ch9 , ch10 , ch11 , ch12 , ch13 , ch14 , ch15 , ch16 , ch17 , ch18 , ch19 , ch20 , ch21 , ch22 , ch23 , ch24 , ch25 , ch26 , ch27 , ch28 , ch29 , ch30 , ch31 
1250,2.33096E-05,4.40772E-05,1.32897E-05,2.07944E-05,9.79822E-06,1.06491E-05,9.53805E-06,1.02605E-05,2.18941E-05,3.37488E-06,1.53115E-05,7.38964E-06,5.21296E-06,6.18191E-06,5.59598E-06,6.96666E-06,9.51819E-06,3.95092E-06,4.38052E-06,4.97675E-06,3.91098E-06,3.10279E-06,6.67894E-06,5.90327E-06,3.62127E-05,5.35968E-05,3.97659E-05,4.85418E-05,5.18676E-05,9.95102E-05,5.40445E-05,5.57364E-05,2.33096E-05,4.40772E-05,1.32897E-05,2.07944E-05,9.79822E-06,1.06491E-05,9.53805E-06,1.02605E-05,2.18941E-05,3.37488E-06,1.53115E-05,7.38964E-06,5.21296E-06,6.18191E-06,5.59598E-06,6.96666E-06,9.51819E-06,3.95092E-06,4.38052E-06,4.97675E-06,3.91098E-06,3.10279E-06,6.67894E-06,5.90327E-06,3.62127E-05,5.35968E-05,3.97659E-05,4.85418E-05,5.18676E-05,9.95102E-05,5.40445E-05,5.57364E-05
1251,3.123E-05,7.38362E-05,1.20126E-05,3.05468E-05,1.07174E-05,1.09761E-05,8.69518E-06,1.23453E-05,1.83428E-05,3.78296E-06,1.75448E-05,8.93306E-06,1.02418E-05,8.60635E-06,4.93872E-06,8.939E-06,3.28835E-05,4.12456E-06,3.97659E-06,4.36587E-06,6.34666E-06,4.90313E-06,1.10895E-05,8.85156E-06,3.32107E-05,5.10251E-05,2.85415E-05,5.54335E-05,7.07136E-05,0.000102503,6.23282E-05,6.84765E-05,3.123E-05,7.38362E-05,1.20126E-05,3.05468E-05,1.07174E-05,1.09761E-05,8.69518E-06,1.23453E-05,1.83428E-05,3.78296E-06,1.75448E-05,8.93306E-06,1.02418E-05,8.60635E-06,4.93872E-06,8.939E-06,3.28835E-05,4.12456E-06,3.97659E-06,4.36587E-06,6.34666E-06,4.90313E-06,1.10895E-05,8.85156E-06,3.32107E-05,5.10251E-05,2.85415E-05,5.54335E-05,7.07136E-05,0.000102503,6.23282E-05,6.84765E-05
1252,1.42125E-05,3.92894E-05,9.50732E-06,7.60241E-06,9.57133E-06,8.55076E-06,1.11534E-05,1.64116E-05,4.26545E-05,2.29209E-06,3.71509E-06,6.10187E-06,6.98619E-06,2.69567E-06,5.16791E-06,2.81775E-06,2.1655E-05,1.97632E-06,1.75737E-06,4.95205E-06,3.04554E-06,2.64923E-06,3.90829E-06,2.5562E-06,1.44978E-05,5.77135E-05,2.67927E-05,3.01175E-05,0.000122484,0.000204765,0.00012141,0.000101356,1.42125E-05,3.92894E-05,9.50732E-06,7.60241E-06,9.57133E-06,8.55076E-06,1.11534E-05,1.64116E-05,4.26545E-05,2.29209E-06,3.71509E-06,6.10187E-06,6.98619E-06,2.69567E-06,5.16791E-06,2.81775E-06,2.1655E-05,1.97632E-06,1.75737E-06,4.95205E-06,3.04554E-06,2.64923E-06,3.90829E-06,2.5562E-06,1.44978E-05,5.77135E-05,2.67927E-05,3.01175E-05,0.000122484,0.000204765,0.00012141,0.000101356
1253,1.72386E-05,6.10531E-05,9.98739E-06,7.54723E-06,9.76701E-06,1.11246E-05,1.59851E-05,2.61341E-05,3.07352E-05,3.42063E-06,1.31916E-05,7.73089E-06,5.56328E-06,4.00802E-06,6.24701E-06,7.13011E-06,2.23774E-05,6.7725E-06,4.10949E-06,5.87192E-06,5.964E-06,1.06369E-05,1.6726E-05,1.64713E-05,1.55201E-05,7.11312E-05,4.32456E-05,2.40845E-05,0.000166894,0.000263226,0.000150465,0.000122968,1.72386E-05,6.10531E-05,9.98739E-06,7.54723E-06,9.76701E-06,1.11246E-05,1.59851E-05,2.61341E-05,3.07352E-05,3.42063E-06,1.31916E-05,7.73089E-06,5.56328E-06,4.00802E-06,6.24701E-06,7.13011E-06,2.23774E-05,6.7725E-06,4.10949E-06,5.87192E-06,5.964E-06,1.06369E-05,1.6726E-05,1.64713E-05,1.55201E-05,7.11312E-05,4.32456E-05,2.40845E-05,0.000166894,0.000263226,0.000150465,0.000122968
1254,1.67677E-05,3.68189E-05,1.08315E-05,1.00573E-05,7.89766E-06,1.26998E-05,1.36583E-05,1.89384E-05,3.62475E-05,5.39357E-06,1.0563E-05,5.47074E-06,6.08469E-06,4.48808E-06,6.44224E-06,7.77042E-06,2.09599E-05,9.08347E-06,6.16253E-06,4.33736E-06,5.81669E-06,1.4338E-05,2.85116E-05,2.06633E-05,2.40648E-05,4.15235E-05,3.67959E-05,2.27362E-05,9.23157E-05,0.000102369,5.66994E-05,6.61275E-05,1.67677E-05,3.68189E-05,1.08315E-05,1.00573E-05,7.89766E-06,1.26998E-05,1.36583E-05,1.89384E-05,3.62475E-05,5.39357E-06,1.0563E-05,5.47074E-06,6.08469E-06,4.48808E-06,6.44224E-06,7.77042E-06,2.09599E-05,9.08347E-06,6.16253E-06,4.33736E-06,5.81669E-06,1.4338E-05,2.85116E-05,2.06633E-05,2.40648E-05,4.15235E-05,3.67959E-05,2.27362E-05,9.23157E-05,0.000102369,5.66994E-05,6.61275E-05
1255,1.30136E-05,4.26044E-05,6.36652E-06,8.35415E-06,6.90772E-06,8.27636E-06,9.77801E-06,9.65156E-06,5.00517E-05,3.41405E-06,8.63873E-06,2.42028E-06,4.59617E-06,4.12241E-06,5.50218E-06,2.17632E-06,6.81554E-06,5.19524E-06,4.54205E-06,1.58688E-06,4.07909E-06,7.55192E-06,1.73978E-05,7.26026E-06,1.72277E-05,4.48439E-05,2.41146E-05,1.90812E-05,8.85906E-05,0.00012713,5.79855E-05,6.61904E-05,1.30136E-05,4.26044E-05,6.36652E-06,8.35415E-06,6.90772E-06,8.27636E-06,9.77801E-06,9.65156E-06,5.00517E-05,3.41405E-06,8.63873E-06,2.42028E-06,4.59617E-06,4.12241E-06,5.50218E-06,2.17632E-06,6.81554E-06,5.19524E-06,4.54205E-06,1.58688E-06,4.07909E-06,7.55192E-06,1.73978E-05,7.26026E-06,1.72277E-05,4.48439E-05,2.41146E-05,1.90812E-05,8.85906E-05,0.00012713,5.79855E-05,6.61904E-05
1256,8.69457E-06,3.02015E-05,2.61177E-06,1.33483E-05,3.06873E-06,3.78197E-06,4.8972E-06,2.98083E-06,2.71433E-05,2.80227E-06,5.94271E-06,2.57447E-06,4.01677E-06,3.77303E-06,3.5837E-06,2.90988E-06,5.21046E-06,2.59897E-06,2.58207E-06,1.79049E-06,2.59802E-06,4.32767E-06,6.7418E-06,3.27203E-06,9.91804E-06,1.40265E-05,8.64936E-06,1.0592E-05,2.14468E-05,4.47751E-05,2.32215E-05,1.58375E-05,8.69457E-06,3.02015E-05,2.61177E-06,1.33483E-05,3.06873E-06,3.78197E-06,4.8972E-06,2.98083E-06,2.71433E-05,2.80227E-06,5.94271E-06,2.57447E-06,4.01677E-06,3.77303E-06,3.5837E-06,2.90988E-06,5.21046E-06,2.59897E-06,2.58207E-06,1.79049E-06,2.59802E-06,4.32767E-06,6.7418E-06,3.27203E-06,9.91804E-06,1.40265E-05,8.64936E-06,1.0592E-05,2.14468E-05,4.47751E-05,2.32215E-05,1.58375E-05
1257,5.11037E-06,7.88751E-06,2.24684E-06,7.97914E-06,1.30665E-06,2.01618E-06,2.91236E-06,1.50753E-06,1.80952E-05,2.52432E-06,3.66903E-06,2.73724E-06,2.07878E-06,3.02618E-06,2.26034E-06,3.2197E-06,1.37982E-06,1.46368E-06,1.46098E-06,1.92792E-06,1.45759E-06,1.97499E-06,4.26978E-06,1.30273E-06,6.49664E-06,6.13934E-06,7.15499E-06,5.51984E-06,1.12671E-05,1.68878E-05,4.46887E-06,4.51798E-06,5.11037E-06,7.88751E-06,2.24684E-06,7.97914E-06,1.30665E-06,2.01618E-06,2.91236E-06,1.50753E-06,1.80952E-05,2.52432E-06,3.66903E-06,2.73724E-06,2.07878E-06,3.02618E-06,2.26034E-06,3.2197E-06,1.37982E-06,1.46368E-06,1.46098E-06,1.92792E-06,1.45759E-06,1.97499E-06,4.26978E-06,1.30273E-06,6.49664E-06,6.13934E-06,7.15499E-06,5.51984E-06,1.12671E-05,1.68878E-05,4.46887E-06,4.51798E-06
1258,1.96685E-06,3.27132E-06,8.37658E-07,1.10754E-06,6.37102E-07,7.30997E-07,1.23775E-06,1.89693E-06,1.09777E-05,1.12582E-06,1.96742E-06,1.24535E-06,1.03095E-06,1.14752E-06,7.98667E-07,9.55652E-07,1.37268E-06,8.44586E-07,7.75785E-07,8.63251E-07,7.75944E-07,1.14572E-06,1.80561E-06,8.88983E-07,3.28627E-06,4.15521E-06,4.85843E-06,2.66185E-06,1.30061E-05,1.75194E-05,4.64789E-06,6.39835E-06,1.96685E-06,3.27132E-06,8.37658E-07,1.10754E-06,6.37102E-07,7.30997E-07,1.23775E-06,1.89693E-06,1.09777E-05,1.12582E-06,1.96742E-06,1.24535E-06,1.03095E-06,1.14752E-06,7.98667E-07,9.55652E-07,1.37268E-06,8.44586E-07,7.75785E-07,8.63251E-07,7.75944E-07,1.14572E-06,1.80561E-06,8.88983E-07,3.28627E-06,4.15521E-06,4.85843E-06,2.66185E-06,1.30061E-05,1.75194E-05,4.64789E-06,6.39835E-06
1259,8.17686E-07,1.27125E-06,4.59378E-07,2.28372E-07,4.61756E-07,4.2991E-07,5.94698E-07,1.34167E-06,2.5245E-06,5.23905E-07,1.13829E-06,4.47234E-07,4.37033E-07,4.1526E-07,3.04435E-07,3.9521E-07,3.42545E-07,4.23227E-07,3.58619E-07,4.17122E-07,3.08292E-07,3.39108E-07,3.67205E-07,3.54198E-07,1.14651E-06,2.49664E-06,1.96897E-06,1.64702E-06,3.61267E-06,5.57854E-06,3.16438E-06,2.9473E-06,8.17686E-07,1.27125E-06,4.59378E-07,2.28372E-07,4.61756E-07,4.2991E-07,5.94698E-07,1.34167E-06,2.5245E-06,5.23905E-07,1.13829E-06,4.47234E-07,4.37033E-07,4.1526E-07,3.04435E-07,3.9521E-07,3.42545E-07,4.23227E-07,3.58619E-07,4.17122E-07,3.08292E-07,3.39108E-07,3.67205E-07,3.54198E-07,1.14651E-06,2.49664E-06,1.96897E-06,1.64702E-06,3.61267E-06,5.57854E-06,3.16438E-06,2.9473E-06
1260,2.47062E-07,4.23059E-07,1.47094E-07,2.78588E-07,1.15343E-07,1.43541E-07,9.43552E-08,2.22081E-07,4.99476E-07,1.35244E-07,1.70825E-07,6.63172E-08,8.82069E-08,7.77537E-08,9.26614E-08,1.15094E-07,7.92086E-08,9.37385E-08,6.63447E-08,7.1935E-08,8.12353E-08,6.93039E-08,1.73943E-07,1.03013E-07,3.90544E-07,5.98358E-07,6.16105E-07,4.98619E-07,9.15866E-07,1.68126E-06,6.51597E-07,6.81768E-07,2.47062E-07,4.23059E-07,1.47094E-07,2.78588E-07,1.15343E-07,1.43541E-07,9.43552E-08,2.22081E-07,4.99476E-07,1.35244E-07,1.70825E-07,6.63172E-08,8.82069E-08,7.77537E-08,9.26614E-08,1.15094E-07,7.92086E-08,9.37385E-08,6.63447E-08,7.1935E-08,8.12353E-08,6.93039E-08,1.73943E-07,1.03013E-07,3.90544E-07,5.98358E-07,6.16105E-07,4.98619E-07,9.15866E-07,1.68126E-06,6.51597E-07,6.81768E-07
1261,5.03468E-07,1.92415E-06,2.0249E-07,6.68517E-07,1.85738E-07,2.45849E-07,2.40644E-07,2.8992E-07,2.55851E-06,1.1596E-07,3.67603E-07,1.18464E-07,1.83181E-07,1.35295E-07,1.34286E-07,1.10037E-07,3.41585E-07,8.33008E-08,8.87292E-08,6.37919E-08,1.16698E-07,1.11926E-07,3.28034E-07,1.57433E-07,8.30565E-07,1.19859E-06,8.69612E-07,1.1086E-06,2.5847E-06,5.34769E-06,2.14792E-06,1.61885E-06,5.03468E-07,1.92415E-06,2.0249E-07,6.68517E-07,1.85738E-07,2.45849E-07,2.40644E-07,2.8992E-07,2.55851E-06,1.1596E-07,3.67603E-07,1.18464E-07,1.83181E-07,1.35295E-07,1.34286E-07,1.10037E-07,3.41585E-07,8.33008E-08,8.87292E-08,6.37919E-08,1.16698E-07,1.11926E-07,3.28034E-07,1.57433E-07,8.30565E-07,1.19859E-06,8.69612E-07,1.1086E-06,2.5847E-06,5.34769E-06,2.14792E-06,1.61885E-06
1262,2.78711E-06,4.23841E-06,1.27495E-06,2.73499E-06,9.89487E-07,9.42631E-07,1.434E-06,1.36479E-06,4.00489E-06,4.83951E-07,2.62164E-06,3.38841E-07,1.07581E-06,6.81091E-07,5.84759E-07,7.54899E-07,1.09161E-06,3.20211E-07,5.31845E-07,5.52379E-07,3.11099E-07,6.44086E-07,1.04268E-06,7.50071E-07,6.07916E-06,6.20441E-06,9.64231E-06,5.78689E-06,5.36173E-06,4.43185E-06,4.46067E-06,5.09214E-06,2.78711E-06,4.23841E-06,1.27495E-06,2.73499E-06,9.89487E-07,9.42631E-07,1.434E-06,1.36479E-06,4.00489E-06,4.83951E-07,2.62164E-06,3.38841E-07,1.07581E-06,6.81091E-07,5.84759E-07,7.54899E-07,1.09161E-06,3.20211E-07,5.31845E-07,5.52379E-07,3.11099E-07,6.44086E-07,1.04268E-06,7.50071E-07,6.07916E-06,6.20441E-06,9.64231E-06,5.78689E-06,5.36173E-06,4.43185E-06,4.46067E-06,5.09214E-06
1263,7.51385E-06,9.47884E-06,3.28751E-06,3.91288E-06,2.81066E-06,3.32465E-06,3.788E-06,4.97983E-06,1.0226E-05,1.53208E-06,4.44351E-06,1.0779E-06,2.99169E-06,1.34837E-06,2.31535E-06,2.22631E-06,1.57213E-06,6.55839E-07,1.25578E-06,1.42133E-06,5.6995E-07,9.31535E-07,2.60025E-06,1.64529E-06,1.49137E-05,1.93118E-05,2.62075E-05,1.69038E-05,1.76697E-05,2.50082E-05,1.48808E-05,1.48336E-05,7.51385E-06,9.47884E-06,3.28751E-06,3.91288E-06,2.81066E-06,3.32465E-06,3.788E-06,4.97983E-06,1.0226E-05,1.53208E-06,4.44351E-06,1.0779E-06,2.99169E-06,1.34837E-06,2.31535E-06,2.22631E-06,1.57213E-06,6.55839E-07,1.25578E-06,1.42133E-06,5.6995E-07,9.31535E-07,2.60025E-06,1.64529E-06,1.49137E-05,1.93118E-05,2.62075E-05,1.69038E-05,1.76697E-05,2.50082E-05,1.48808E-05,1.48336E-05
1264,6.44656E-06,1.53321E-05,3.97754E-06,4.89276E-06,6.00193E-06,5.23044E-06,7.03794E-06,1.0043E-05,2.63166E-05,2.5924E-06,2.43195E-06,1.5859E-06,3.85083E-06,2.40908E-06,3.62359E-06,1.55632E-06,1.02585E-05,7.1279E-07,1.73514E-06,1.97423E-06,1.26495E-06,9.1629E-07,4.30738E-06,2.21742E-06,1.11155E-05,2.374E-05,1.87651E-05,1.49973E-05,3.61138E-05,7.02764E-05,2.84232E-05,2.75994E-05,6.44656E-06,1.53321E-05,3.97754E-06,4.89276E-06,6.00193E-06,5.23044E-06,7.03794E-06,1.0043E-05,2.63166E-05,2.5924E-06,2.43195E-06,1.5859E-06,3.85083E-06,2.40908E-06,3.62359E-06,1.55632E-06,1.02585E-05,7.1279E-07,1.73514E-06,1.97423E-06,1.26495E-06,9.1629E-07,4.30738E-06,2.21742E-06,1.11155E-05,2.374E-05,1.87651E-05,1.49973E-05,3.61138E-05,7.02764E-05,2.84232E-05,2.75994E-05
1265,6.29082E-06,2.16529E-05,6.73093E-06,9.86689E-06,8.46809E-06,5.1014E-06,8.07584E-06,9.39476E-06,5.27371E-05,1.80824E-06,1.82497E-06,1.56068E-06,2.55001E-06,1.37159E-06,3.14631E-06,1.94462E-06,9.38642E-06,5.50251E-07,1.17691E-06,1.52125E-06,1.20098E-06,6.47701E-07,1.82825E-06,2.09839E-06,1.49207E-05,3.4001E-05,1.74961E-05,1.95426E-05,5.29241E-05,0.000105695,5.6032E-05,4.8325E-05,6.29082E-06,2.16529E-05,6.73093E-06,9.86689E-06,8.46809E-06,5.1014E-06,8.07584E-06,9.39476E-06,5.27371E-05,1.80824E-06,1.82497E-06,1.56068E-06,2.55001E-06,1.37159E-06,3.14631E-06,1.94462E-06,9.38642E-06,5.50251E-07,1.17691E-06,1.52125E-06,1.20098E-06,6.47701E-07,1.82825E-06,2.09839E-06,1.49207E-05,3.4001E-05,1.74961E-05,1.95426E-05,5.29241E-05,0.000105695,5.6032E-05,4.8325E-05
1266,7.94999E-06,1.3099E-05,5.19329E-06,9.3155E-06,7.35842E-06,6.52928E-06,7.76994E-06,1.1442E-05,5.9467E-05,3.3183E-06,3.9905E-06,3.09998E-06,5.292E-06,4.30622E-06,4.57784E-06,2.77485E-06,1.05225E-05,2.59019E-06,2.81727E-06,2.13831E-06,2.08494E-06,2.34976E-06,4.20184E-06,4.20577E-06,1.53868E-05,4.08919E-05,2.24095E-05,1.61117E-05,7.13442E-05,0.000123551,6.58642E-05,6.77573E-05,7.94999E-06,1.3099E-05,5.19329E-06,9.3155E-06,7.35842E-06,6.52928E-06,7.76994E-06,1.1442E-05,5.9467E-05,3.3183E-06,3.9905E-06,3.09998E-06,5.292E-06,4.30622E-06,4.57784E-06,2.77485E-06,1.05225E-05,2.59019E-06,2.81727E-06,2.13831E-06,2.08494E-06,2.34976E-06,4.20184E-06,4.20577E-06,1.53868E-05,4.08919E-05,2.24095E-05,1.61117E-05,7.13442E-05,0.000123551,6.58642E-05,6.77573E-05
1267,1.10623E-05,2.10415E-05,9.48678E-06,2.25422E-05,7.22582E-06,8.15224E-06,6.86733E-06,8.44739E-06,3.94345E-05,5.49761E-06,1.57086E-05,7.80121E-06,6.44475E-06,7.95156E-06,6.29263E-06,6.30878E-06,1.13048E-05,4.64018E-06,5.15506E-06,4.51825E-06,3.52609E-06,5.95774E-06,3.27363E-06,4.25974E-06,2.00437E-05,3.35275E-05,3.48343E-05,1.77235E-05,2.92035E-05,3.55798E-05,2.4918E-05,4.05802E-05,1.10623E-05,2.10415E-05,9.48678E-06,2.25422E-05,7.22582E-06,8.15224E-06,6.86733E-06,8.44739E-06,3.94345E-05,5.49761E-06,1.57086E-05,7.80121E-06,6.44475E-06,7.95156E-06,6.29263E-06,6.30878E-06,1.13048E-05,4.64018E-06,5.15506E-06,4.51825E-06,3.52609E-06,5.95774E-06,3.27363E-06,4.25974E-06,2.00437E-05,3.35275E-05,3.48343E-05,1.77235E-05,2.92035E-05,3.55798E-05,2.4918E-05,4.05802E-05
1268,1.00751E-05,2.92425E-05,9.24688E-06,1.46734E-05,1.08112E-05,6.60687E-06,9.0671E-06,9.03306E-06,4.47423E-05,3.42818E-06,1.62451E-05,7.57766E-06,5.15347E-06,4.55038E-06,5.83289E-06,5.4187E-06,3.66102E-06,3.29903E-06,2.85994E-06,2.41434E-06,4.62746E-06,5.65583E-06,3.29776E-06,3.03763E-06,1.51229E-05,4.17236E-05,3.2966E-05,2.38187E-05,5.83178E-05,8.66225E-05,4.83899E-05,6.20634E-05,1.00751E-05,2.92425E-05,9.24688E-06,1.46734E-05,1.08112E-05,6.60687E-06,9.0671E-06,9.03306E-06,4.47423E-05,3.42818E-06,1.62451E-05,7.57766E-06,5.15347E-06,4.55038E-06,5.83289E-06,5.4187E-06,3.66102E-06,3.29903E-06,2.85994E-06,2.41434E-06,4.62746E-06,5.65583E-06,3.29776E-06,3.03763E-06,1.51229E-05,4.17236E-05,3.2966E-05,2.38187E-05,5.83178E-05,8.66225E-05,4.83899E-05,6.20634E-05
1269,1.34626E-05,3.85129E-05,6.37008E-06,6.39072E-06,7.39256E-06,6.23943E-06,8.46486E-06,1.27525E-05,9.83691E-06,2.59312E-06,7.91678E-06,4.30459E-06,5.04437E-06,5.18459E-06,4.41943E-06,3.67193E-06,2.6186E-06,1.85385E-06,2.403E-06,1.84666E-06,3.85474E-06,3.10886E-06,3.45611E-06,3.25312E-06,9.86967E-06,4.3066E-05,2.67099E-05,2.38382E-05,4.50134E-05,7.42488E-05,4.66976E-05,5.29882E-05,1.34626E-05,3.85129E-05,6.37008E-06,6.39072E-06,7.39256E-06,6.23943E-06,8.46486E-06,1.27525E-05,9.83691E-06,2.59312E-06,7.91678E-06,4.30459E-06,5.04437E-06,5.18459E-06,4.41943E-06,3.67193E-06,2.6186E-06,1.85385E-06,2.403E-06,1.84666E-06,3.85474E-06,3.10886E-06,3.45611E-06,3.25312E-06,9.86967E-06,4.3066E-05,2.67099E-05,2.38382E-05,4.50134E-05,7.42488E-05,4.66976E-05,5.29882E-05
1270,5.93244E-06,2.07662E-05,3.68571E-06,2.78315E-06,1.53142E-06,4.07386E-06,2.56668E-06,4.79429E-06,9.85413E-06,1.43287E-06,2.78199E-06,2.46941E-06,3.58732E-06,3.48993E-06,2.61405E-06,2.04427E-06,9.87239E-06,1.01919E-06,1.40965E-06,1.32049E-06,1.31562E-06,1.59349E-06,2.5583E-06,1.80557E-06,4.20541E-06,1.28346E-05,5.08506E-06,6.57287E-06,5.09771E-06,2.24763E-05,1.28487E-05,7.18524E-06,5.93244E-06,2.07662E-05,3.68571E-06,2.78315E-06,1.53142E-06,4.07386E-06,2.56668E-06,4.79429E-06,9.85413E-06,1.43287E-06,2.78199E-06,2.46941E-06,3.58732E-06,3.48993E-06,2.61405E-06,2.04427E-06,9.87239E-06,1.01919E-06,1.40965E-06,1.32049E-06,1.31562E-06,1.59349E-06,2.5583E-06,1.80557E-06,4.20541E-06,1.28346E-05,5.08506E-06,6.57287E-06,5.09771E-06,2.24763E-05,1.28487E-05,7.18524E-06
1271,1.71245E-06,9.36214E-06,8.58316E-07,2.8485E-06,3.8448E-07,1.12439E-06,4.96647E-07,1.72549E-06,9.36862E-06,1.94601E-07,1.01771E-06,9.96343E-07,7.29355E-07,8.69077E-07,2.67576E-07,6.93044E-07,9.07992E-06,7.88011E-07,3.23079E-07,1.45954E-07,4.27967E-07,1.1474E-06,3.06922E-06,8.69598E-07,8.73939E-06,1.11812E-05,8.17145E-06,7.67605E-06,2.59522E-05,3.93004E-05,1.6919E-05,1.60756E-05,1.71245E-06,9.36214E-06,8.58316E-07,2.8485E-06,3.8448E-07,1.12439E-06,4.96647E-07,1.72549E-06,9.36862E-06,1.94601E-07,1.01771E-06,9.96343E-07,7.29355E-07,8.69077E-07,2.67576E-07,6.93044E-07,9.07992E-06,7.88011E-07,3.23079E-07,1.45954E-07,4.27967E-07,1.1474E-06,3.06922E-06,8.69598E-07,8.73939E-06,1.11812E-05,8.17145E-06,7.67605E-06,2.59522E-05,3.93004E-05,1.6919E-05,1.60756E-05
1272,2.16422E-06,3.62069E-06,6.89013E-07,3.41013E-06,6.69293E-07,8.98435E-07,8.97712E-07,1.61244E-06,3.59681E-06,2.25805E-07,1.79134E-06,5.20452E-07,3.79581E-07,5.96241E-07,4.42306E-07,4.02704E-07,2.54661E-06,9.93173E-07,4.25929E-07,4.06172E-07,4.66107E-07,1.346E-06,4.49674E-06,1.42029E-06,3.97892E-06,9.17973E-06,1.06862E-05,4.5081E-06,1.91243E-05,1.98996E-05,1.03137E-05,1.35668E-05,2.16422E-06,3.62069E-06,6.89013E-07,3.41013E-06,6.69293E-07,8.98435E-07,8.97712E-07,1.61244E-06,3.59681E-06,2.25805E-07,1.79134E-06,5.20452E-07,3.79581E-07,5.96241E-07,4.42306E-07,4.02704E-07,2.54661E-06,9.93173E-07,4.25929E-07,4.06172E-07,4.66107E-07,1.346E-06,4.49674E-06,1.42029E-06,3.97892E-06,9.17973E-06,1.06862E-05,4.5081E-06,1.91243E-05,1.98996E-05,1.03137E-05,1.35668E-05
1273,1.24794E-06,8.26523E-07,4.8671E-07,1.54556E-06,2.06955E-07,2.96896E-07,5.39418E-07,5.60633E-07,2.75329E-06,4.63161E-07,2.2125E-06,3.91498E-07,3.79565E-07,3.44277E-07,4.44282E-07,3.69085E-07,7.25153E-07,4.7107E-07,3.0637E-07,6.79068E-07,4.12191E-07,6.10874E-07,1.35635E-06,7.29858E-07,1.49781E-06,3.9117E-06,4.85098E-06,2.05975E-06,6.57626E-06,9.36802E-06,4.51737E-06,5.36088E-06,1.24794E-06,8.26523E-07,4.8671E-07,1.54556E-06,2.06955E-07,2.96896E-07,5.39418E-07,5.60633E-07,2.75329E-06,4.63161E-07,2.2125E-06,3.91498E-07,3.79565E-07,3.44277E-07,4.44282E-07,3.69085E-07,7.25153E-07,4.7107E-07,3.0637E-07,6.79068E-07,4.12191E-07,6.10874E-07,1.35635E-06,7.29858E-07,1.49781E-06,3.9117E-06,4.85098E-06,2.05975E-06,6.57626E-06,9.36802E-06,4.51737E-06,5.36088E-06
1274,2.74068E-07,5.06605E-07,2.2722E-07,5.35897E-07,1.01597E-07,5.21265E-08,8.62773E-08,4.44103E-08,8.35503E-07,1.90088E-07,6.61012E-07,1.51646E-07,1.27029E-07,1.17276E-07,1.34403E-07,1.26249E-07,1.95761E-07,3.96389E-08,9.04554E-08,1.24607E-07,1.22925E-07,1.6312E-07,1.5715E-07,2.25018E-07,2.1216E-07,7.42882E-07,6.86631E-07,3.41893E-07,5.97326E-07,8.41994E-07,5.65666E-07,6.63381E-07,2.74068E-07,5.06605E-07,2.2722E-07,5.35897E-07,1.01597E-07,5.21265E-08,8.62773E-08,4.44103E-08,8.35503E-07,1.90088E-07,6.61012E-07,1.51646E-07,1.27029E-07,1.17276E-07,1.34403E-07,1.26249E-07,1.95761E-07,3.96389E-08,9.04554E-08,1.24607E-07,1.22925E-07,1.6312E-07,1.5715E-07,2.25018E-07,2.1216E-07,7.42882E-07,6.86631E-07,3.41893E-07,5.97326E-07,8.41994E-07,5.65666E-07,6.63381E-07
1275,7.34837E-08,1.91893E-07,6.00693E-08,7.51375E-08,5.02314E-08,4.8757E-08,6.08092E-08,8.54577E-08,2.04146E-07,3.25534E-08,9.39633E-08,1.99693E-08,2.10479E-08,2.39088E-08,2.17202E-08,1.66348E-08,9.02151E-08,1.76694E-08,2.96417E-08,3.88149E-08,1.88757E-08,1.74633E-08,4.75989E-08,2.75463E-08,1.022E-07,3.73453E-07,2.77296E-07,2.2462E-07,5.01857E-07,5.49629E-07,3.26142E-07,4.43749E-07,7.34837E-08,1.91893E-07,6.00693E-08,7.51375E-08,5.02314E-08,4.8757E-08,6.08092E-08,8.54577E-08,2.04146E-07,3.25534E-08,9.39633E-08,1.99693E-08,2.10479E-08,2.39088E-08,2.17202E-08,1.66348E-08,9.02151E-08,1.76694E-08,2.96417E-08,3.88149E-08,1.88757E-08,1.74633E-08,4.75989E-08,2.75463E-08,1.022E-07,3.73453E-07,2.77296E-07,2.2462E-07,5.01857E-07,5.49629E-07,3.26142E-07,4.43749E-07
