Fr,ch0,ch1,ch2,ch3,ch4,ch5, ch0 , ch1 , ch2 , ch3 , ch4 , ch5 
1122,5.735214311,4.27503361,2.618361753,4.201605346,2.809183587,3.866491133,5.988407583,3.840242849,4.527941117,3.572731224,2.01004623,3.374426833
1123,3.789356931,1.741692946,0.65188744,0.949410453,1.011112669,2.951272642,2.511888147,3.209010761,2.654701074,1.405505475,0.928757725,2.433872366
1124,0.37301853,0.113651471,0.450053376,0.248688293,0.418293137,0.794647736,0.403775125,0.591455839,0.718981604,0.396043356,0.308044698,0.616999625
1125,0.226157012,0.047168358,0.169151699,0.033646565,0.201263428,0.064285048,0.17570962,0.048943904,0.164805614,0.118410222,0.151164525,0.05677012
1126,0.880064681,0.430726559,0.517841167,0.739869792,0.19094428,0.294926557,1.666713999,0.884816581,0.720139805,0.499305674,0.370263756,0.266910018
1127,2.05598185,1.415654236,0.782120191,1.032037304,0.757381514,0.098378962,3.557222174,1.694747435,1.544704881,0.858761875,1.338079568,0.334806913
1128,1.336556427,2.39874993,1.00070342,0.897592212,1.44766322,0.817078371,4.877501679,2.374245954,2.305120063,2.252106272,3.727880489,2.655337888
1129,15.2200023,6.571008734,6.19505122,4.20823962,0.893947417,2.01283177,16.54253716,7.866401681,6.827947731,6.870449471,6.211233444,4.542078373
1130,28.65336301,10.33272868,12.8973257,10.81063113,6.300429913,3.880254496,19.21714594,9.513124347,12.51808112,10.91342616,6.277230483,5.714921098
1131,31.76992012,17.92007554,20.40703628,17.59374094,6.847563182,6.510092241,20.57549659,13.34146276,11.41709928,10.97528951,6.652586991,9.275710844
1132,14.90166991,6.208221032,18.72302957,23.66171228,13.97200163,3.716054174,17.77724969,9.893868564,13.08328386,12.58911199,11.62208191,3.990224988
1133,6.234367297,8.384010063,9.418844856,15.59335125,6.142717743,4.098225524,9.807170742,10.62794088,10.59173605,8.895568165,9.380797219,2.427939173
1134,10.73772836,13.69871121,4.530969086,5.264995339,7.303752452,0.401917561,10.12721755,9.497140317,7.468210012,6.588555799,7.442684306,5.632114713
1135,17.67986248,13.54930913,11.83617698,5.460563985,5.653499975,1.831044806,14.30523453,9.044737799,9.760242629,5.579296346,3.72987553,7.392292834
1136,18.70182125,9.358239228,13.5496677,7.536880862,7.265513239,3.768310729,15.23633652,7.608819065,12.31238278,6.433575398,5.251430258,4.626755813
1137,11.76268115,3.022896244,5.578414175,6.445588835,6.816718989,3.92858835,12.40654094,4.338006827,6.905076977,6.547239574,4.020656778,3.136402572
1138,6.100197522,0.424154753,1.444178672,2.965436822,1.55743486,2.579770114,6.644021159,1.38289665,1.894286984,2.549718329,0.851526374,1.782070794
1139,1.311363089,0.398150781,0.455754263,0.407618492,0.46024762,0.786674872,1.280462786,0.297098729,0.292071094,0.425966542,0.364915086,0.527765792
1140,0.39750892,0.224235939,0.146817388,0.038532261,0.064981025,0.09136822,0.250021966,0.222412155,0.096966445,0.07867779,0.141881966,0.142782539
1141,1.01708408,0.260702415,0.408356492,0.149127952,0.888324006,0.242234218,1.383962195,0.469448066,0.293520986,0.474016691,0.902463602,0.186256204
1142,3.229756189,1.361540128,0.521035383,0.910877275,1.945769652,0.390719661,4.94627976,1.93058919,1.100521359,0.764062914,2.321728996,0.679224923
1143,5.854019741,3.094334203,1.729848678,4.254847685,1.484514724,2.0264077,4.447134186,2.739482394,2.202339067,3.275251812,2.50590767,3.363190481
1144,9.398899449,8.339902309,3.895664889,16.78764407,4.105307231,2.577742795,8.866236398,6.541635851,4.183074564,10.21051942,5.129311105,4.865745585
1145,11.30748934,17.30708771,6.193008105,24.02740505,3.713694517,2.921954531,12.41521581,12.74191413,7.829844664,16.16325325,5.257713438,2.866072924
1146,19.87630341,17.97455156,11.29616753,10.99252251,8.539395847,9.580222989,12.7350252,13.4477363,10.24902219,8.227531509,5.729069546,8.730256779
1147,26.30135789,18.31007179,14.38764027,4.478696625,10.26325735,3.523574947,18.95824086,10.5399739,8.896958368,4.138056074,11.10685386,3.405907628
1148,26.96291855,18.65601734,4.168505301,5.409114003,5.446939731,1.585196765,17.42833511,9.930640442,3.06043032,8.6453252,8.187185893,5.12117823
1149,15.02889358,12.33684638,9.157525427,3.904409554,5.198960433,3.789545154,9.827083014,10.40922716,7.48849268,5.992006629,4.417728464,4.604277771
1150,7.033777247,7.4598553,16.84745181,8.555652696,7.168370016,5.201961591,6.294372296,7.547767821,14.35935426,6.40089908,7.066165026,3.494807353
1151,2.184969863,2.156740969,5.485405543,7.104204112,6.705681661,5.636092383,9.431444071,2.021504042,7.483753455,7.019996614,5.690227202,4.520747687
1152,4.491004163,0.435629774,2.002789209,1.936251742,0.802018089,1.339756217,13.31314881,2.322385421,2.975525977,4.328070842,0.810771629,2.021677393
1153,1.5192739,0.866488232,0.687381794,0.404965235,0.634686516,0.375322739,6.393177949,1.028220418,1.8729418,1.081292848,0.462107997,0.384246327
1154,0.121395738,0.232801495,0.03744152,0.056858961,0.290329322,0.251945729,0.756692396,0.164118941,0.207876949,0.037952034,0.240606024,0.169730683
1155,0.086286813,0.070469231,0.102218064,0.167761699,0.110246218,0.046958838,0.217362505,0.077321379,0.130600778,0.169285562,0.081725268,0.066452932
1156,0.560551173,0.422260795,0.464568203,0.178241061,0.1768958,0.08078454,0.592634324,0.426152886,0.465097069,0.480833547,0.290602905,0.138325187
1157,1.612240397,1.07333672,1.389309543,0.747225101,1.997766515,0.985608268,1.719461239,2.120726123,1.149561755,1.036074495,1.728875491,0.846546686
1158,5.885612047,3.32277452,1.479410829,2.315505126,3.148967795,5.245887578,4.856862508,3.850746891,2.074059516,1.779016165,2.8775925,3.628622148
1159,12.73832425,3.361325673,3.370176163,3.600235178,3.018319886,6.543501744,9.177534848,2.268660699,3.345949449,2.496926047,3.244553305,4.507997099
1160,10.1536884,3.009529141,8.117509607,7.171521476,6.624847811,10.15845277,9.837990823,3.459732655,6.665293805,6.019406436,3.752383486,6.397722546
1161,7.016902596,5.775414064,12.87568388,10.57405039,3.019049826,5.354255742,7.489873043,4.043946639,8.627407522,6.085483213,4.75207638,6.75838948
1162,10.74519409,1.524659332,6.550568442,8.604577105,5.15897419,1.861023461,9.699455415,1.392418932,5.897321584,5.232191834,7.078814671,7.175623452
1163,11.10384048,0.713009025,3.296668789,5.750218684,6.635834778,1.543576869,14.35143677,1.441313069,4.66096951,6.820707145,7.995387912,3.660799257
1164,18.21301723,6.557890346,1.389570938,1.928873087,6.414875309,2.589201698,33.34271336,7.450143602,3.440812688,6.091150113,9.83527196,4.118286661
1165,16.24519189,9.681252634,5.068732458,2.720712136,3.507326138,5.071659426,26.80845218,9.595377811,5.212435604,3.523523684,4.173193566,4.361140125
1166,6.295966909,4.403413659,11.51384231,4.609046623,3.435631996,2.76253988,7.466786971,5.290895339,8.553075576,2.548021221,2.86348526,3.437275715
1167,16.45162638,1.243209147,6.109614726,2.03071647,1.33781517,1.482547839,10.29930329,1.822912968,6.176525679,1.878824418,3.218041406,1.817459222
1168,2.039401792,0.463076774,2.001917567,0.768805216,3.035966086,2.013799133,1.393711967,0.343563624,2.242918443,1.109882966,2.541013401,1.106622762
1169,0.902380106,0.501535173,0.915313481,0.636780561,0.850263665,0.503385531,0.836330388,0.376699529,0.640664725,0.53075637,0.682457795,0.266756857
1170,0.173618663,0.072819377,0.054671841,0.021154631,0.090856869,0.046363042,0.159888755,0.076339312,0.059329393,0.078100211,0.054715503,0.077533273
1171,1.855928189,0.587230617,0.187688623,0.155569811,0.041383767,1.169576335,1.152086922,0.427593584,0.296467138,0.188508772,0.10240234,0.868438507
1172,2.093869323,1.782994727,0.156694074,0.748546214,0.72060054,3.277393664,4.271618832,1.035151426,1.076246952,1.030419235,0.589573713,2.344507554
1173,2.891454492,9.028034398,0.387406757,5.316016028,2.374074814,3.626915372,8.830817193,7.55747458,2.098575551,3.839189374,2.092363925,2.467786742
1174,4.469045913,10.76683512,4.651066169,11.71849367,4.573591221,6.423778824,15.56013851,12.91420524,6.671159135,8.07093909,4.555681689,6.414601988
1175,2.531754882,7.054395231,7.693218453,9.193196098,16.50918058,8.672303652,7.825517955,4.193636908,8.462673889,7.112507732,9.95586274,9.726857394
1176,12.61746276,2.155828783,4.825257852,6.647390285,22.22593737,12.58860855,11.11328265,2.480883359,3.526078346,4.325349494,16.1014423,9.119117858
1177,25.09486532,2.532793277,13.34049062,4.404299118,11.83452404,5.100386654,20.65650318,2.517361505,7.589258256,3.502257764,13.76566371,6.570383556
1178,21.60770098,5.826307313,6.364363399,3.233457926,3.681883289,1.288643238,14.22637091,8.614457607,3.44328163,2.188982985,6.200465696,7.100325368
1179,7.986737232,1.853041889,5.759434841,1.476445623,1.255971365,3.30310287,5.036940631,6.353903786,5.033895988,6.566983614,1.807878086,7.961972584
1180,0.190501138,2.436079806,2.536199793,0.539156593,0.111805059,4.325658868,1.523858425,2.95171299,2.914540486,5.690530343,0.870473426,5.463896096
1181,11.27667481,3.747264962,3.190464628,0.991573668,0.161933379,0.568109219,7.565045065,2.567117232,2.661771527,3.909570993,1.316611687,0.90801426
1182,7.757454473,3.035886574,3.688271718,1.165495589,0.239212388,0.620339727,5.985345222,1.777098059,3.262382185,1.591586155,0.150409532,0.778688957
1183,4.077692918,1.408746615,1.82742517,0.252269647,1.333158631,0.103516751,3.128355498,1.223647136,1.536166842,0.444608014,1.428632964,0.764836908
1184,3.230693042,0.310509342,0.13987324,0.201808505,0.843816454,0.0174279,1.735327233,0.388803804,0.15781891,0.273126479,0.943267656,0.109053635
1185,0.119703251,0.110140675,0.029153365,0.056500681,0.080565206,0.036264433,0.077901269,0.166229437,0.0769423,0.036729883,0.148632202,0.039242328
1186,1.002194824,0.092836167,0.263941219,0.469353175,0.267073786,0.35062668,0.681020923,0.337462058,0.389020502,0.375246124,0.34983134,0.210887446
1187,1.090789094,0.633755707,0.7861838,1.983117791,0.367953226,1.225419164,1.394085484,0.689781461,2.177091308,1.256764241,0.628742138,0.789498065
1188,5.305395424,1.730932661,5.305493584,4.325669855,2.048108008,1.030191491,4.651699898,0.962666551,4.920652755,2.50016742,2.070446181,0.866223282
1189,13.94584606,4.124432771,12.37024609,6.220159572,5.769101025,4.127901936,13.47480774,4.764429179,7.978250011,3.73154404,5.538363346,3.102364226
1190,2.298976076,2.333344299,4.163080901,0.490884815,6.26099581,7.468589237,3.320171585,6.499680361,4.216947439,2.716776491,7.549809959,6.861349536
1191,8.484751718,0.486284204,1.856286984,5.151298533,6.478695034,3.498947019,6.712115128,1.750869654,1.988377393,8.858578206,8.966842911,5.992510639
1192,8.089371264,4.432035054,0.558441337,11.06098848,7.065156991,4.587557144,15.20396317,4.579065331,2.435874494,8.15908373,6.911872891,6.176761786
1193,3.204113398,5.672664584,6.089618997,12.15958076,7.10420524,6.364773786,14.35549532,5.604982645,4.524514679,7.300300164,4.043413579,6.062012538
1194,1.439449113,0.606074165,9.753429853,6.447215829,12.98414376,7.557165471,4.284113406,2.00308268,5.343595996,5.022926856,9.47702924,6.521129227
1195,2.952046153,3.664055794,7.622726353,0.754851234,7.953847367,5.994724854,2.00940177,3.797762782,5.00038167,1.133765739,9.190300619,5.083909812
1196,12.70497558,7.764377084,4.345300087,0.432091108,0.953861285,0.969601981,6.847478064,7.262830724,3.445357153,0.868224483,3.802800511,1.641269183
1197,9.955614514,5.879849724,1.727161884,1.591885843,0.947637141,0.629042684,5.428741902,4.883518808,1.308863529,2.232891763,2.169807756,1.046264059
1198,0.99180963,2.051111988,1.022448669,2.808143472,0.730260187,0.581901492,3.303868356,2.304501124,0.776809043,2.887674537,1.670162454,1.225697138
1199,0.062791863,0.368201167,0.077182572,0.368614298,0.470610464,0.133332965,1.143776549,0.459872139,0.094882612,0.555926882,0.538501293,0.373849444
1200,0.133891601,0.123369173,0.064657759,0.247258862,0.245209266,0.066438075,0.204860241,0.083263424,0.092599946,0.17537968,0.166277323,0.053373374
1201,1.871131195,0.730138832,0.427025662,0.879923763,1.216020797,0.785976701,1.524874349,0.630561799,0.605546198,0.92089121,0.675103549,0.819530327
1202,9.26283951,1.483464857,2.295002669,2.650746069,1.865591963,1.620248967,8.05989013,2.486490549,3.31866846,2.879288012,1.30663248,3.023953767
1203,13.25296185,0.467561087,2.738943433,2.760902282,1.243202124,2.242833325,12.85672736,3.316368744,6.166077456,3.002000935,0.93290409,2.591861626
1204,11.6587089,1.212105305,2.310275326,5.217555292,2.218775488,1.452668664,9.766234375,4.588780587,5.404688766,3.273368182,1.830529121,1.335976458
1205,2.622262125,2.589197892,1.761997713,15.9089076,1.933743424,1.19959042,8.397151605,4.78337973,3.404133795,8.863422538,2.10072858,0.887742876
1206,9.05194086,2.754545401,1.583800971,11.0783105,1.058929558,2.82762181,6.651357533,2.438237552,2.316956181,6.783905086,1.176664911,1.581472726
1207,13.78431912,6.037404617,0.710860387,4.895674785,2.094615685,7.945144374,7.792250507,4.424428429,2.968820135,3.240914184,3.508358175,5.355779364
1208,12.15174937,5.879930219,2.668099797,18.18927387,8.722945801,6.183056582,7.815538309,6.238606445,5.810789721,10.48348664,7.124908804,5.388461276
1209,5.400525558,2.612218394,4.340527803,8.423154018,10.46491088,1.148142754,4.207124789,3.550346205,5.659234555,5.304630046,9.355223463,3.924506732
1210,2.730619582,1.567217154,4.995259516,1.691980908,11.66492119,3.112102139,4.470399435,3.760654954,7.770281135,3.048635623,8.239734003,3.588952496
1211,9.671375054,3.843718268,8.554921939,1.471058064,10.28146126,5.402716781,8.019814274,3.13106038,12.69823671,3.422435857,5.477266514,4.361851039
1212,10.79890581,3.308744075,5.183996191,2.386724302,2.838907192,4.097266442,6.421876238,2.34889414,4.146518748,2.804294433,1.617046732,3.428158149
1213,6.150337457,1.634013461,2.409213298,0.968449669,0.570613516,1.520553272,3.318660368,1.380278833,1.348472467,1.212617434,0.345072968,1.455616913
1214,1.316611245,0.42885666,0.362480956,0.191457524,0.233633473,0.132363098,0.804443439,0.38086995,0.239944184,0.372010908,0.192181827,0.202384572
1215,0.091117351,0.125698265,0.066377681,0.011411413,0.263290671,0.043509825,0.18866572,0.079699858,0.049514868,0.096490351,0.145484029,0.105734539
1216,0.267858376,0.150943629,0.295982129,0.221034581,0.924163932,0.360883131,0.340752794,0.135043108,0.20634604,0.271359918,0.668257955,0.374032943
1217,2.204827884,1.022307264,0.65916711,0.679190498,2.07749056,1.551808578,2.193137043,1.853466228,0.750053642,1.062675505,2.263911674,1.340426492
1218,5.155862873,3.431424876,0.753253405,1.357974688,1.850509519,4.478775276,7.289120094,4.185222609,0.700713672,1.384590897,2.177130571,2.563764441
1219,2.925635053,0.12918788,2.958162406,3.571086431,4.599339412,10.22357235,9.399876085,3.345525735,1.948138888,5.894509182,6.330635564,7.246231999
1220,9.44980588,4.519952238,9.687782785,3.774445057,6.176989669,8.911696903,7.636533213,3.186569906,5.432010152,4.784041117,8.246729967,7.662498939
1221,11.53501366,10.32814175,4.460242392,3.111632076,7.670946042,2.310810017,8.937140116,8.352022431,5.41837129,1.760717791,7.66028101,3.370800021
1222,7.764803984,12.45392772,5.366797315,1.859334378,8.329280646,1.541133657,6.229869576,15.36772783,4.641514632,1.713855755,6.692399385,2.296007926
1223,13.79447177,10.49360032,4.631614266,2.379547382,5.246824597,3.381905186,8.222497848,11.69270908,3.473758145,4.151714576,5.440303917,7.751526902
1224,20.1061226,4.408755659,3.905626934,0.672090494,3.773191034,1.274129604,11.37504094,4.481086938,3.833291021,3.062270559,4.754361522,2.879834483
1225,33.52969644,8.203617822,5.051743711,5.943623266,3.330995809,3.017966169,19.49141399,5.163897794,7.331193219,4.828410645,3.974429558,2.473122878
1226,21.07106629,8.63946832,6.809476166,6.251285817,0.333555467,3.059196221,17.90139425,5.664989977,8.303770783,5.250916309,1.100638145,3.566638541
1227,3.878559519,2.342634413,2.768360562,1.492607434,1.329421783,1.03419042,8.219527655,2.27606068,5.061249162,2.098214995,1.279308576,1.247673988
1228,1.69893988,0.772662344,2.959078627,1.77644434,1.214919848,0.530461588,2.320549299,0.991217016,3.196587049,1.609577302,0.938627189,1.059538918
1229,0.803079964,0.347470007,0.864818399,0.567098362,0.458662632,0.14134236,0.744595603,0.187226374,0.679868718,0.425683504,0.345883369,0.290523121
1230,0.097133422,0.06910686,0.155647611,0.097066961,0.051178929,0.059733202,0.162284498,0.114634362,0.08666557,0.089463268,0.119562978,0.046811735
1231,1.409588137,0.641700929,0.249631398,0.201223383,0.096038574,0.250235795,1.479202852,0.795991229,0.249058626,0.209728863,0.187936924,0.170088663
1232,7.651287095,2.996170775,0.306889238,1.338706768,0.240128852,0.888015496,7.334483987,2.786968449,0.725191004,1.279974294,0.246229347,0.928840807
1233,9.169372797,2.844251481,2.44292597,1.615287258,1.165215144,1.415254889,10.86995378,3.819360888,2.725574048,1.746818471,1.402153404,1.110197941
1234,7.736675279,4.400004981,2.579493142,0.932710032,1.651152336,1.231098658,13.71602103,5.137735201,2.989267406,1.101414287,2.16553221,1.414862952
1235,3.980183651,2.02637999,1.908192945,0.295348248,2.276417634,1.677877951,8.081347739,2.300724688,2.270391167,1.000346479,1.670252188,1.835376386
1236,21.27586934,2.96314742,2.172287279,0.326421711,8.801512489,2.066054411,14.50029841,1.786897225,2.742177905,0.713059846,5.163254326,5.925387002
1237,21.49038341,4.686035386,4.77233545,2.50004726,8.873887309,5.196221235,13.58475745,4.17431244,4.245428072,2.622469929,5.386549169,7.548247374
1238,10.53470713,6.059346538,3.207399686,4.878132982,10.5560245,4.995617782,8.760769899,5.944201398,2.689170535,6.09725033,9.282247906,3.039515594
1239,4.991065477,3.202340033,0.429317949,4.590426425,12.14140788,1.505286455,14.57825624,4.791911466,4.015738341,6.910128505,7.827023271,1.474308339
1240,11.40072714,3.236886488,0.859925181,1.205693462,9.098863198,2.49713102,15.854846,5.022979062,2.619521082,3.57857213,5.277169956,2.79798572
1241,4.011061016,2.187537289,5.171665881,2.356424627,7.177416871,0.924585773,4.96008694,2.615693967,3.90139288,2.970858869,4.818097885,1.871294513
1242,2.895115197,2.251813524,1.772477743,1.055653846,3.158213307,0.617990367,3.752497505,2.511414591,2.205406678,1.901012394,2.602126027,0.502527942
1243,1.710308234,1.417864129,0.468837539,0.241827677,0.552937306,0.359016481,1.406358082,1.599428365,0.978530033,0.719287865,0.69925009,0.344853515
1244,0.329035735,0.225898948,0.463918515,0.33106557,0.094280775,0.182024173,0.293305188,0.435772932,0.282949932,0.332058698,0.112815012,0.120830777
1245,0.010628218,0.023199413,0.091318543,0.161674722,0.114101014,0.046830278,0.041849181,0.054748122,0.071018687,0.107676594,0.075656527,0.069093847
1246,0.480271808,0.492598851,0.026367942,0.147317832,0.583175445,0.090019408,0.397457578,0.340625997,0.120918837,0.151548041,0.359999604,0.148891608
1247,1.47744127,1.522370713,0.900732426,0.244367456,1.738548008,0.212725567,1.215103703,1.089265456,1.137778175,0.72821617,1.019139569,0.265207553
1248,1.415366726,1.108383754,1.424226616,1.418905913,1.195758782,1.498363934,1.066107707,1.50886584,1.868840533,1.048489345,0.87273653,1.339647999
1249,3.078779907,0.580108007,1.419124684,2.342183487,7.462210098,1.020719329,3.054118876,3.890717766,2.571966803,3.155057197,5.259795237,1.575480694
1250,11.65237168,1.146313946,2.567861888,2.689153687,7.251234044,2.061574401,6.715091509,3.91013113,3.076259346,2.667690471,6.206362562,2.212721794
1251,5.325907356,0.923334447,2.118386917,6.582359966,6.651127288,2.201794934,3.75478567,1.508855598,6.102725681,4.160796777,5.567376526,4.433594409
1252,1.929139689,3.680566019,2.953456874,10.509942,8.241471086,4.346667721,1.263997728,2.026655903,4.521095808,6.789353637,5.686742135,4.456617074
1253,1.52049555,4.465529666,0.23319583,7.597948543,3.944952312,5.175148834,3.389809999,3.280182491,1.845839523,4.41719423,4.094844791,3.136843354
1254,2.537669186,1.900832199,3.741753881,2.412905605,2.209142119,1.267172032,4.064410068,1.176728916,3.676963279,3.268990671,1.517441181,1.454879288
1255,4.267850652,0.680985423,3.163802831,2.514944193,1.285014497,0.306978649,4.044908069,0.835943371,3.024422712,2.45086308,0.836245617,0.486273538
1256,5.874126466,1.717180295,0.644627065,1.773067066,0.714765528,1.010099734,4.132449103,1.66411677,1.973593644,1.94395115,0.406899268,1.44040795
1257,2.955336274,0.733993271,0.231905553,0.366604442,1.063320164,1.757500618,2.492190011,1.167730614,1.331366583,1.081702173,0.638675884,1.743546617
1258,0.622296041,0.166949958,0.118274401,0.205286986,0.231863612,0.71228291,0.718435686,0.413531988,0.266850628,0.602924847,0.194356786,0.556253414
1259,0.183581307,0.106020891,0.049476786,0.154368058,0.079801402,0.134046816,0.437747771,0.103579986,0.059048222,0.195632425,0.096335436,0.119483263
1260,0.059104386,0.019999149,0.036193652,0.036453606,0.020647974,0.005498805,0.089099983,0.015193404,0.031078952,0.032165151,0.029021481,0.016350036
1261,0.364904009,0.244266485,0.173594011,0.085463838,0.52242669,0.134718906,0.453829174,0.281394937,0.296824173,0.086837146,0.354704108,0.121215881
1262,0.775898468,0.519740514,0.079798247,0.127181182,2.717846397,1.055518705,0.522980073,0.391832442,0.610766928,0.269444552,1.508773512,0.663605837
1263,0.595820649,0.489176943,0.237563402,0.054027344,3.0987254,0.51219697,0.937089094,0.320437344,1.081879523,1.129823458,1.806550599,0.344470748
1264,2.202516102,2.104643374,2.093521971,1.539386652,1.187093974,0.369461414,3.053346865,1.796286453,1.754501941,1.967887174,1.319127893,0.486476266
1265,4.339820789,4.071009074,4.947433679,3.636266194,3.460759441,1.679161844,4.9314055,4.450154199,2.711759838,3.084987518,2.424375584,1.338921857
1266,5.338341916,5.920326507,2.229846639,2.718046024,4.155013384,2.944292042,4.284368968,4.608710025,2.012163195,1.674333359,2.985971107,2.159828205
1267,11.59274693,5.081434579,3.065101077,0.938357464,3.061161068,2.448332729,6.637802644,3.793214674,2.121256841,1.364831195,3.348355596,1.426763621
1268,8.468564133,2.309014151,1.626625424,2.111228404,7.77608488,1.706716076,6.077702108,2.338268333,2.858962113,2.267798985,7.209929701,1.19298471
1269,5.290275298,2.750148707,2.21018633,3.352492432,13.28717391,1.498649519,4.628098925,3.954952988,3.384344291,2.410385805,7.820940421,2.211907073
1270,5.700203379,4.855971848,5.768490917,4.223991544,3.049557219,1.341469638,3.639199409,4.456397101,4.384750082,2.524403602,3.690570659,4.29733708
1271,6.397721424,2.767171619,6.3207914,1.450941998,1.68093302,1.406981109,4.502527781,1.990510669,4.473114665,1.005249996,2.705186135,2.970345197
1272,2.345069904,0.546950257,1.965049542,0.288597932,1.921981892,1.973976148,2.020251157,0.831535872,1.384275439,0.169917206,1.567268761,1.888300118
1273,0.842527923,0.126788648,0.679528666,0.160173299,1.275845607,0.932790882,0.973758302,0.222970118,0.383663795,0.114847094,1.04394894,0.776408392
1274,0.278882943,0.052586548,0.121322952,0.061613135,0.386048098,0.2454004,0.458456062,0.067307753,0.09366018,0.047686067,0.322442313,0.212279411
1275,0.064595987,0.020703765,0.022399685,0.041839034,0.05685572,0.031792783,0.056501813,0.048335037,0.014256899,0.029510714,0.056040257,0.029962239
1276,0.31612634,0.148076579,0.070356474,0.092095545,0.169936058,0.015644999,0.194379113,0.177861041,0.067233678,0.051069253,0.098124146,0.037331186
1277,1.269270587,0.238444272,0.240471292,0.151692244,0.75627234,0.112842515,0.984337105,0.372879976,0.160868351,0.127081536,0.400781148,0.159776821
1278,1.335685854,0.219838177,0.351323509,0.303136002,1.233092517,0.669074845,2.299317713,0.590552797,0.264700464,0.296933612,0.65393354,0.835000756
1279,2.390736634,1.106169068,0.570908727,0.764015789,1.862776647,1.4510367,4.426164919,1.106775045,0.597954354,0.51426078,0.95677627,1.446463109
1280,3.497053214,1.133800524,1.433788116,0.565296008,2.187603924,1.088602423,4.520420381,1.146040165,1.160396487,0.441264234,1.202066844,0.832149401
1281,1.31529958,0.277810693,0.488656055,0.552417474,1.493209129,0.479592619,1.799511919,1.026090426,0.571189515,0.669759469,1.002933355,0.461758288
1282,0.181846656,1.201158942,0.579335912,0.698201352,1.244678922,0.703975788,0.530427794,1.88576554,0.696374756,0.725645006,0.713511438,0.540650492
1283,2.689032949,1.643798809,0.575098072,1.487584744,1.748497008,1.724216342,1.462569304,2.154313017,0.502394905,1.527568836,1.281203019,1.000865383
1284,3.104530758,2.460977856,0.752457419,0.4417854,1.959531491,0.762722266,1.979044334,2.680572824,0.440356524,1.79266916,2.558239104,0.488934679
1285,1.479372064,2.844332909,1.167276633,0.16721372,2.294373995,0.632291402,2.823443305,2.485348456,1.019518345,1.900193002,3.00369203,0.884476284
1286,0.496721239,1.075771368,1.086945159,0.193034541,1.181039248,0.613746733,1.863884162,0.886848801,0.844934609,0.582849177,0.998693216,0.796854674
1287,0.110135571,0.862115014,0.811803624,0.498069729,0.339547988,0.350775397,0.26507443,0.592592155,0.502689578,0.466022509,0.197834449,0.474339058
1288,0.116534314,0.507258021,0.253339756,0.15206589,0.195485876,0.225152569,0.120835678,0.391847733,0.211125467,0.21782797,0.180281993,0.238948019
1289,0.156848343,0.086282882,0.027801153,0.024561088,0.231382361,0.082419622,0.14303339,0.078441659,0.041023366,0.108634518,0.155480856,0.061155464
1290,0.021849447,0.014577796,0.009260156,0.020278554,0.029535222,0.028153054,0.03830048,0.009962501,0.01306098,0.016250183,0.028959167,0.024568748
1291,0.170381851,0.144744281,0.084402359,0.049501706,0.062170046,0.011675948,0.18411326,0.077552456,0.108420235,0.06423194,0.043516732,0.052359901
1292,0.632830788,0.273909817,0.165383145,0.087974102,0.227549528,0.021173706,0.540254924,0.169137144,0.292296436,0.12513101,0.161648695,0.057321125
1293,0.91933291,0.329959957,0.468804723,0.245470262,0.398983122,0.113714526,1.698859643,0.28195006,0.753247711,0.21059592,0.381889072,0.102991067
1294,1.323556864,0.160324911,1.280408477,1.429822198,0.902578971,0.378522932,1.984121214,0.265912789,1.105226196,1.038673014,0.577188335,0.285877853
1295,1.243363795,0.201046534,0.838388602,0.58965077,0.848171287,0.607207607,1.346959371,0.472104591,0.62558445,0.682150229,0.458813945,0.455244611
1296,1.857699942,0.575459924,0.766732691,0.310949367,0.562142699,1.97660994,1.924037467,0.720176652,0.499133815,0.863508664,0.538337732,1.115029001
1297,1.348358129,0.522921377,0.959988511,0.839961855,0.392096839,1.323228133,1.212935696,0.435860276,0.540888498,0.544504693,0.59688887,0.750249125
1298,1.41597385,0.473359067,1.135088371,0.624842577,0.536452182,0.812846396,0.974145657,0.295471907,0.713069546,0.43544459,0.713682128,0.573459267
1299,0.625541562,1.073251636,0.73827288,0.275202745,0.819998752,2.605561622,0.477042975,0.709617145,0.43296878,0.745562489,0.780649756,1.5353763
1300,0.045513049,0.703605078,0.388817766,0.142329888,0.659265584,2.213596678,0.913624182,0.423662007,0.257825151,0.703715341,0.577961888,1.159051248
1301,0.564455019,0.617807416,0.48177064,0.114731688,0.398084149,0.656753016,0.974922714,0.380506615,0.434908222,0.301125154,0.578544867,0.419272118
1302,0.666328639,0.337574842,0.377654507,0.098919063,0.850565412,0.336686219,0.614415949,0.288050089,0.595497992,0.275550591,0.475807319,0.307936805
1303,0.383125174,0.113578712,0.099529523,0.18298341,0.319848002,0.081567589,0.296155728,0.103698617,0.2509004,0.158987522,0.194839215,0.123914624
1304,0.072300195,0.031956963,0.003809207,0.048309328,0.039667511,0.005463313,0.061234975,0.029454187,0.084907079,0.044292873,0.027031305,0.006806717
1305,0.003986207,0.001878763,0.010091188,0.006923568,0.002471578,0.00105049,0.021983438,0.008143973,0.013684968,0.00979869,0.008447411,0.003462117
1306,0.063403203,0.027069811,0.027736072,0.015593143,0.008573092,0.012974892,0.073558437,0.021355575,0.059136374,0.014792433,0.012652058,0.030459849
